# GT-EV-Testbed UART telemetry + drive log
14643,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4527,0.0013,57.560,0,NONE,0,0.00000,0.0490,-0.0002,57.700,0,NONE
14781,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4400,0.0012,57.580,0,NONE,0,0.00000,0.0559,-0.0002,57.690,0,NONE
14919,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.5028,0.0013,57.590,0,NONE,0,0.00000,0.1099,-0.0002,57.700,0,NONE
15057,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4700,0.0013,57.580,0,NONE,0,0.00000,0.0886,-0.0002,57.680,0,NONE
15209,152,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4983,0.0013,57.570,0,NONE,0,0.00000,0.1937,-0.0002,57.700,0,NONE
15347,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4574,0.0012,57.560,0,NONE,0,0.00000,0.0414,-0.0002,57.700,0,NONE
15484,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4554,0.0012,57.580,0,NONE,0,0.00000,0.1751,-0.0002,57.700,0,NONE
15622,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4773,0.0012,57.580,0,NONE,0,0.00000,0.2190,-0.0002,57.690,0,NONE
15760,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4119,0.0012,57.520,0,NONE,0,0.00000,0.1313,-0.0002,57.700,0,NONE
15898,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4650,0.0012,57.570,0,NONE,0,0.00000,0.1080,-0.0001,57.700,0,NONE
16036,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4242,0.0012,57.570,0,NONE,0,0.00000,0.1802,-0.0002,57.700,0,NONE
16174,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4827,0.0013,57.560,0,NONE,0,0.00000,0.2263,-0.0002,57.690,0,NONE
16311,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4643,0.0013,57.570,0,NONE,0,0.00000,0.2157,-0.0002,57.700,0,NONE
16449,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4433,0.0012,57.590,0,NONE,0,0.00000,0.1710,-0.0002,57.700,0,NONE
16587,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4761,0.0013,57.580,0,NONE,0,0.00000,0.1950,-0.0002,57.700,0,NONE
16725,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4754,0.0013,57.570,0,NONE,0,0.00000,0.1075,-0.0002,57.690,0,NONE
16863,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4784,0.0013,57.580,0,NONE,0,0.00000,0.1091,-0.0002,57.710,0,NONE
17001,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4719,0.0013,57.580,0,NONE,0,0.00000,0.1135,-0.0002,57.690,0,NONE
17138,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4643,0.0013,57.580,0,NONE,0,0.00000,0.1537,-0.0001,57.690,0,NONE
17276,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4506,0.0012,57.570,0,NONE,0,0.00000,0.1691,-0.0002,57.690,0,NONE
17414,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4436,0.0012,57.590,0,NONE,0,0.00000,0.0538,-0.0002,57.700,0,NONE
17552,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4742,0.0012,57.570,0,NONE,0,0.00000,0.1305,-0.0002,57.700,0,NONE
17689,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4631,0.0012,57.570,0,NONE,0,0.00000,0.1172,-0.0002,57.700,0,NONE
17827,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4397,0.0012,57.580,0,NONE,0,0.00000,0.1771,-0.0002,57.670,0,NONE
17965,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4582,0.0012,57.550,0,NONE,0,0.00000,0.0565,-0.0002,57.700,0,NONE
18103,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4598,0.0012,57.590,0,NONE,0,0.00000,0.2122,-0.0001,57.680,0,NONE
18241,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4253,0.0012,57.580,0,NONE,0,0.00000,0.1030,-0.0002,57.690,0,NONE
18393,152,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4564,0.0013,57.560,0,NONE,0,0.00000,0.0829,-0.0002,57.690,0,NONE
18530,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,-68,0.00000,1.4594,0.0013,57.580,0,NONE,0,0.00000,-0.0066,-0.0002,57.690,0,NONE
18668,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4545,0.0011,57.590,0,NONE,0,0.00000,0.1804,-0.0002,57.690,0,NONE
18806,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4917,0.0011,57.560,0,NONE,0,0.00000,0.2133,-0.0002,57.680,0,NONE
18944,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4866,0.0011,57.590,0,NONE,0,0.00000,0.0139,-0.0002,57.690,0,NONE
19082,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4998,0.0011,57.560,0,NONE,0,0.00000,0.0775,-0.0002,57.690,0,NONE
19220,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4500,0.0011,57.570,0,NONE,0,0.00000,0.2162,-0.0002,57.690,0,NONE
19357,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3500,0.0010,57.590,0,NONE,0,0.00000,0.0122,-0.0002,57.690,0,NONE
19495,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,2,0.00000,1.4021,0.0013,57.560,0,NONE,0,0.00000,0.0775,-0.0002,57.690,0,NONE
19633,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4525,0.0012,57.580,0,NONE,0,0.00000,0.1041,-0.0002,57.700,0,NONE
19771,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4576,0.0013,57.550,0,NONE,0,0.00000,0.1066,-0.0002,57.690,0,NONE
19909,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4556,0.0012,57.570,0,NONE,0,0.00000,0.0701,-0.0002,57.700,0,NONE
20047,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4467,0.0012,57.530,0,NONE,0,0.00000,0.0158,-0.0002,57.700,0,NONE
20206,159,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,67,0,0,0.00000,1.4629,0.0012,57.580,0,NONE,0,0.00000,0.0426,-0.0002,57.700,0,NONE
20344,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4618,0.0013,57.580,0,NONE,0,0.00000,0.0852,-0.0002,57.690,0,NONE
20482,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.5032,0.0013,57.550,0,NONE,0,0.00000,0.1252,-0.0002,57.700,0,NONE
20619,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4501,0.0012,57.580,0,NONE,0,0.00000,0.0399,-0.0002,57.690,0,NONE
20757,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4972,0.0013,57.590,0,NONE,0,0.00000,0.0187,-0.0002,57.700,0,NONE
20895,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4626,0.0013,57.550,0,NONE,0,0.00000,0.2035,-0.0002,57.700,0,NONE
21033,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4805,0.0013,57.560,0,NONE,0,0.00000,0.1651,-0.0002,57.690,0,NONE
21171,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4477,0.0012,57.600,0,NONE,0,0.00000,0.1549,-0.0002,57.690,0,NONE
21308,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4549,0.0013,57.580,0,NONE,0,0.00000,0.2069,-0.0002,57.690,0,NONE
21446,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4564,0.0012,57.580,0,NONE,0,0.00000,0.1376,-0.0002,57.700,0,NONE
21584,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4788,0.0013,57.580,0,NONE,0,0.00000,0.0845,-0.0002,57.700,0,NONE
21722,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4540,0.0012,57.580,0,NONE,0,0.00000,0.0689,-0.0002,57.690,0,NONE
21860,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4667,0.0013,57.570,0,NONE,0,0.00000,0.0867,-0.0002,57.700,0,NONE
21998,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4511,0.0012,57.570,0,NONE,0,0.00000,0.1048,-0.0002,57.690,0,NONE
22135,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4716,0.0013,57.560,0,NONE,0,0.00000,0.1100,-0.0002,57.690,0,NONE
22273,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4625,0.0013,57.580,0,NONE,0,0.00000,0.1913,-0.0002,57.700,0,NONE
22411,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4570,0.0013,57.580,0,NONE,0,0.00000,0.1248,-0.0002,57.690,0,NONE
22549,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4668,0.0012,57.580,0,NONE,0,0.00000,0.0906,-0.0002,57.690,0,NONE
22686,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4769,0.0013,57.520,0,NONE,0,0.00000,0.1922,-0.0002,57.710,0,NONE
22825,139,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4725,0.0013,57.570,0,NONE,0,0.00000,0.1842,-0.0002,57.700,0,NONE
22962,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4731,0.0013,57.590,0,NONE,0,0.00000,0.0737,-0.0002,57.690,0,NONE
23100,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4749,0.0013,57.560,0,NONE,0,0.00000,0.0867,-0.0002,57.680,0,NONE
23238,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4945,0.0012,57.580,0,NONE,0,0.00000,0.1291,-0.0002,57.690,0,NONE
23390,152,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4704,0.0013,57.580,0,NONE,0,0.00000,0.1240,-0.0002,57.690,0,NONE
23528,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4838,0.0013,57.560,0,NONE,0,0.00000,0.0439,-0.0002,57.690,0,NONE
23666,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4569,0.0013,57.570,0,NONE,0,0.00000,0.1302,-0.0002,57.690,0,NONE
23804,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4526,0.0013,57.560,0,NONE,0,0.00000,0.1095,-0.0002,57.690,0,NONE
23942,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4682,0.0013,57.590,0,NONE,0,0.00000,0.1949,-0.0002,57.690,0,NONE
24079,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4421,0.0012,57.580,0,NONE,0,0.00000,0.1602,-0.0002,57.690,0,NONE
24217,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4474,0.0012,57.580,0,NONE,0,0.00000,0.1648,-0.0002,57.700,0,NONE
24355,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4499,0.0012,57.570,0,NONE,0,0.00000,0.1715,-0.0002,57.690,0,NONE
24493,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4828,0.0012,57.490,0,NONE,0,0.00000,0.1067,-0.0002,57.690,0,NONE
24631,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4603,0.0012,57.570,0,NONE,0,0.00000,0.1670,-0.0002,57.690,0,NONE
24768,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4825,0.0013,57.570,0,NONE,0,0.00000,0.1545,-0.0002,57.700,0,NONE
24906,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4671,0.0013,57.560,0,NONE,0,0.00000,0.1203,-0.0002,57.700,0,NONE
25044,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4557,0.0013,57.590,0,NONE,0,0.00000,0.0775,-0.0002,57.690,0,NONE
25182,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4997,0.0013,57.510,0,NONE,0,0.00000,0.1843,-0.0002,57.690,0,NONE
